-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.165946,0.795199,-1.510640,-0.184744,0.692102,-1.322803,-0.274159,0.749659,-1.525783,-0.221895,0.869941,-1.644449
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.161184,0.802075,-1.507098,-0.183434,0.697141,-1.290696,-0.279661,0.773525,-1.534457,-0.225127,0.910716,-1.665427
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.153335,0.803706,-1.503789,-0.181480,0.702275,-1.257182,-0.284795,0.798704,-1.543693,-0.228534,0.952569,-1.687501
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.141496,0.796736,-1.500871,-0.179113,0.707154,-1.222809,-0.289652,0.824405,-1.552996,-0.232157,0.994445,-1.709939
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.125155,0.777554,-1.498465,-0.176605,0.711457,-1.188281,-0.294347,0.849742,-1.561838,-0.236010,1.035251,-1.731942
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.104463,0.742779,-1.496628,-0.174256,0.714962,-1.154477,-0.298998,0.873828,-1.569732,-0.240093,1.073899,-1.752729
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.080266,0.689742,-1.495348,-0.172358,0.717577,-1.122399,-0.303706,0.895877,-1.576297,-0.244382,1.109388,-1.771624
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.053928,0.617049,-1.494563,-0.171155,0.719353,-1.093052,-0.308508,0.915328,-1.581325,-0.248808,1.140926,-1.788156
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.027084,0.524992,-1.494179,-0.170806,0.720468,-1.067301,-0.313354,0.931943,-1.584816,-0.253246,1.168046,-1.802131
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,-0.001389,0.415448,-1.494104,-0.171371,0.721185,-1.045773,-0.318111,0.945809,-1.586956,-0.257524,1.190621,-1.813610
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.021757,0.291374,-1.494264,-0.172834,0.721772,-1.028754,-0.322612,0.957255,-1.588034,-0.261459,1.208827,-1.822828
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.041423,0.156264,-1.494637,-0.175120,0.722436,-1.016129,-0.326706,0.966762,-1.588359,-0.264891,1.223075,-1.830094
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.057181,0.013768,-1.495258,-0.178112,0.723290,-1.007421,-0.330284,0.974877,-1.588205,-0.267703,1.233941,-1.835733
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.069005,-0.132507,-1.496223,-0.181668,0.724372,-1.001916,-0.333296,0.982144,-1.587787,-0.269820,1.242099,-1.840059
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.077130,-0.279065,-1.497678,-0.185624,0.725671,-0.998799,-0.335748,0.989049,-1.587251,-0.271203,1.248250,-1.843373
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.081950,-0.422483,-1.499788,-0.189806,0.727149,-0.997271,-0.337692,0.995984,-1.586687,-0.271843,1.253078,-1.845959
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.083950,-0.559355,-1.502680,-0.194034,0.728771,-0.996631,-0.339205,1.003222,-1.586140,-0.271760,1.257192,-1.848088
